,--fill-angle,--fill-density,--fill-pattern,--infill-every-layers,--layer-height,--perimeters,--solid-infill-speed,--solid-layers,--temperature,avoid_crossing_perimeters ,bed_shape ,bed_temperature ,before_layer_gcode ,bottom_solid_layers ,bridge_acceleration ,bridge_fan_speed ,bridge_flow_ratio ,bridge_speed ,brim_width ,complete_objects ,cooling ,default_acceleration ,disable_fan_first_layers ,dont_support_bridges ,duplicate_distance ,end_gcode ,external perimeters extrusion width ,external_fill_pattern ,external_perimeter_extrusion_width ,external_perimeter_speed ,external_perimeters_first ,extra_perimeters ,extruder_clearance_height ,extruder_clearance_radius ,extruder_offset ,extrusion_axis ,extrusion_multiplier ,extrusion_width ,fan_always_on ,fan_below_layer_time ,filament used ,filament_colour ,filament_diameter ,filenumber,fill_angle ,fill_density ,fill_pattern ,first_layer_acceleration ,first_layer_bed_temperature ,first_layer_extrusion_width ,first_layer_height ,first_layer_speed ,first_layer_temperature ,gap_fill_speed ,gcode_arcs ,gcode_comments ,gcode_flavor ,infill extrusion width ,infill_acceleration ,infill_every_layers ,infill_extruder ,infill_extrusion_width ,infill_first ,infill_only_where_needed ,infill_overlap ,infill_speed ,interface_shells ,layer_gcode ,layer_height ,max_fan_speed ,max_print_speed ,max_volumetric_speed ,min_fan_speed ,min_print_speed ,min_skirt_length ,notes ,nozzle_diameter ,only_retract_when_crossing_perimeters ,ooze_prevention ,output_filename_format ,overhangs ,perimeter_acceleration ,perimeter_extruder ,perimeter_extrusion_width ,perimeter_speed ,perimeters ,perimeters extrusion width ,post_process ,pressure_advance ,raft_layers ,resolution ,retract_before_travel ,retract_layer_change ,retract_length ,retract_length_toolchange ,retract_lift ,retract_restart_extra ,retract_restart_extra_toolchange ,retract_speed ,seam_position ,skirt_distance ,skirt_height ,skirts ,slowdown_below_layer_time ,small_perimeter_speed ,solid infill extrusion width ,solid_infill_below_area ,solid_infill_every_layers ,solid_infill_extruder ,solid_infill_extrusion_width ,solid_infill_speed ,spiral_vase ,standby_temperature_delta ,start_gcode ,support_material ,support_material_angle ,support_material_contact_distance ,support_material_enforce_layers ,support_material_extruder ,support_material_extrusion_width ,support_material_interface_extruder ,support_material_interface_layers ,support_material_interface_spacing ,support_material_interface_speed ,support_material_pattern ,support_material_spacing ,support_material_speed ,support_material_threshold ,temperature ,thin_walls ,threads ,toolchange_gcode ,top infill extrusion width ,top_infill_extrusion_width ,top_solid_infill_speed ,top_solid_layers ,travel_speed ,use_firmware_retraction ,use_relative_e_distances ,use_volumetric_e ,vibration_limit ,wipe ,xy_size_compensation ,z_offset 
0,30.0,10.0,octagram-spiral,1.0,0.02,0.0,40.0,1.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 1, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 3876.0mm (27.4cm3), #FFFFFF, 3,0.0, 30, 10%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 0_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 3, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 40, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 1, 130, 0, 0, 0, 0, 0, 0, 0
895,30.0,90.0,concentric,1.0,0.02,1.0,60.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 22388.1mm (158.3cm3), #FFFFFF, 3,895.0, 30, 90%, concentric, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 895_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 60, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
896,30.0,90.0,concentric,1.0,0.02,1.0,120.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 22388.1mm (158.3cm3), #FFFFFF, 3,896.0, 30, 90%, concentric, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 896_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 120, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
897,30.0,90.0,hilbert-curve,1.0,0.02,1.0,40.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 23205.3mm (164.0cm3), #FFFFFF, 3,897.0, 30, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 897_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 40, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
898,30.0,90.0,hilbert-curve,1.0,0.02,1.0,60.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 23205.3mm (164.0cm3), #FFFFFF, 3,898.0, 30, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 898_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 60, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
899,30.0,90.0,hilbert-curve,1.0,0.02,1.0,120.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 23205.3mm (164.0cm3), #FFFFFF, 3,899.0, 30, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 899_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 120, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
900,30.0,90.0,archimedean-chords,1.0,0.02,1.0,40.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 23205.3mm (164.0cm3), #FFFFFF, 3,900.0, 30, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 900_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 40, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
901,30.0,90.0,archimedean-chords,1.0,0.02,1.0,60.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 23205.3mm (164.0cm3), #FFFFFF, 3,901.0, 30, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 901_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 60, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
902,30.0,90.0,archimedean-chords,1.0,0.02,1.0,120.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 23205.3mm (164.0cm3), #FFFFFF, 3,902.0, 30, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 902_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 120, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
903,45.0,90.0,octagram-spiral,1.0,0.02,1.0,40.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 24232.4mm (171.3cm3), #FFFFFF, 3,903.0, 45, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 903_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 40, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
904,45.0,90.0,octagram-spiral,1.0,0.02,1.0,60.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 24232.4mm (171.3cm3), #FFFFFF, 3,904.0, 45, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 904_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 60, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
905,45.0,90.0,octagram-spiral,1.0,0.02,1.0,120.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 24232.4mm (171.3cm3), #FFFFFF, 3,905.0, 45, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 905_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 120, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
906,45.0,90.0,rectilinear,1.0,0.02,1.0,40.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 24232.4mm (171.3cm3), #FFFFFF, 3,906.0, 45, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 906_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 40, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
907,45.0,90.0,rectilinear,1.0,0.02,1.0,60.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 24232.4mm (171.3cm3), #FFFFFF, 3,907.0, 45, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 907_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 60, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
908,45.0,90.0,rectilinear,1.0,0.02,1.0,120.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 24232.4mm (171.3cm3), #FFFFFF, 3,908.0, 45, 90%, rectilinear, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 908_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 120, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
909,45.0,90.0,line,1.0,0.02,1.0,40.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 24546.1mm (173.5cm3), #FFFFFF, 3,909.0, 45, 90%, line, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 909_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 40, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
910,45.0,90.0,line,1.0,0.02,1.0,60.0,5.0,200.0, 0," 0x0,200x0,200x200,0x200", 0,, 5, 0, 100, 1, 60, 0, 0, 1, 0, 3, 1, 6, M104 S0 ; turn off temperature\nG28 X0  ; home X axis\nM84     ; disable motors\n, 0.50mm, rectilinear, 0, 50%, 0, 1, 20, 20, 0x0, E, 1, 0, 0, 60, 24546.1mm (173.5cm3), #FFFFFF, 3,910.0, 45, 90%, line, 0, 0, 200%, 0.35, 30, 200, 20, 0, 0, reprap, 9.82mm, 0, 1, 1, 0, 0, 0, 15%, 80, 0,, 0.02, 100, 80, 0, 35, 10, 0,, 0.5, 1, 0, 910_[input_filename_base]_temperature[temperature]_layer_height[layer_height]_infill_every_layers[infill_every_layers]_perimeters[perimeters]_solid_layers[solid_layers]_fill_density[fill_density]_fill_angle[fill_angle]_fill_pattern[fill_pattern]_solid_infill_speed[solid_infill_speed]_.gcode, 1, 0, 1, 0, 60, 1, 0.85mm,, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 40, aligned, 6, 1, 1, 5, 15, 0.85mm, 70, 0, 1, 0, 60, 0, -5, G28 ; home all axes\nG1 Z5 F5000 ; lift nozzle\n, 0, 0, 0.2, 0, 1, 0, 1, 3, 0, 100%, pillars, 2.5, 60, 0, 200, 1, 2,, 0.85mm, 0, 15, 5, 130, 0, 0, 0, 0, 0, 0, 0
